Date	Prcp_mm	Airt_C	Swe_obs_mm
1991-09-16	2.54	4.7	0.0
1991-09-17	0.00	7	0.0
1991-09-18	0.00	4.1	0.0
1991-09-19	0.00	4	0.0
1991-09-20	0.00	6.5	0.0
1991-09-21	10.16	9.4	0.0
1991-09-22	0.00	1.6	0.0
1991-09-23	0.00	1.4	0.0
1991-09-24	0.00	4.6	0.0
1991-09-25	0.00	5.8	0.0
1991-09-26	0.00	8.1	0.0
1991-09-27	0.00	9.1	0.0
1991-09-28	0.00	10.1	0.0
1991-09-29	0.00	9.5	0.0
1991-09-30	0.00	8.9	0.0
1991-10-01	0.00	9.1	0.0
1991-10-02	0.00	11.1	0.0
1991-10-03	2.54	6.3	0.0
1991-10-04	2.54	3.4	0.0
1991-10-05	0.00	-0.3	0.0
1991-10-06	0.00	1.7	0.0
1991-10-07	0.00	6.4	0.0
1991-10-08	0.00	6.8	0.0
1991-10-09	0.00	3.8	0.0
1991-10-10	0.00	4.9	0.0
1991-10-11	0.00	8.3	0.0
1991-10-12	0.00	9.9	0.0
1991-10-13	0.00	8.8	0.0
1991-10-14	0.00	2.6	0.0
1991-10-15	0.00	6.2	0.0
1991-10-16	5.08	10.4	0.0
1991-10-17	2.54	7.9	0.0
1991-10-18	0.00	-2.1	5.1
1991-10-19	0.00	-4.4	2.5
1991-10-20	0.00	-0.1	2.5
1991-10-21	5.08	2.6	0.0
1991-10-22	0.00	4.7	0.0
1991-10-23	2.54	-3.1	2.5
1991-10-24	5.08	-5.1	5.1
1991-10-25	7.62	-3.4	7.6
1991-10-26	5.08	-3.5	15.2
1991-10-27	2.54	-4.6	22.9
1991-10-28	2.54	-9.3	25.4
1991-10-29	0.00	-11.9	27.9
1991-10-30	7.62	-14	27.9
1991-10-31	2.54	-14.1	33.0
1991-11-01	0.00	-9.4	35.6
1991-11-02	0.00	-16.8	38.1
1991-11-03	5.08	-18.2	38.1
1991-11-04	35.56	-9.8	38.1
1991-11-05	40.64	-1.6	73.7
1991-11-06	2.54	0.1	104.1
1991-11-07	5.08	-2.1	104.1
1991-11-08	10.16	-2	104.1
1991-11-09	2.54	3.4	104.1
1991-11-10	0.00	0.1	104.1
1991-11-11	5.08	-1.6	101.6
1991-11-12	17.78	0.2	99.1
1991-11-13	2.54	1.6	109.2
1991-11-14	0.00	-2.4	111.8
1991-11-15	0.00	-6.6	111.8
1991-11-16	7.62	-9.5	111.8
1991-11-17	0.00	-5.4	111.8
1991-11-18	10.16	-1.1	114.3
1991-11-19	15.24	-3.4	121.9
1991-11-20	17.78	-2.3	132.1
1991-11-21	5.08	-1.8	149.9
1991-11-22	0.00	-6	157.5
1991-11-23	7.62	-10.9	160.0
1991-11-24	7.62	-9.7	162.6
1991-11-25	48.26	-2.8	170.2
1991-11-26	15.24	-1.3	226.1
1991-11-27	10.16	-3.7	233.7
1991-11-28	27.94	-4.6	243.8
1991-11-29	0.00	-6.7	276.9
1991-11-30	5.08	-13.3	276.9
1991-12-01	35.56	-13.6	281.9
1991-12-02	17.78	-7.2	320.0
1991-12-03	7.62	-5.8	335.3
1991-12-04	5.08	-3.7	345.4
1991-12-05	22.86	-1.7	350.5
1991-12-06	15.24	-0.4	355.6
1991-12-07	10.16	-0.8	373.4
1991-12-08	17.78	-4.3	386.1
1991-12-09	17.78	-4.3	401.3
1991-12-10	0.00	-3.2	419.1
1991-12-11	12.70	-8.2	419.1
1991-12-12	38.10	-5.3	431.8
1991-12-13	0.00	-4.2	472.4
1991-12-14	2.54	-9.7	475.0
1991-12-15	2.54	-9.5	475.0
1991-12-16	0.00	-8.9	475.0
1991-12-17	2.54	-7.5	475.0
1991-12-18	5.08	-6.6	475.0
1991-12-19	5.08	-3.3	475.0
1991-12-20	0.00	-6.3	487.7
1991-12-21	2.54	-10.6	487.7
1991-12-22	0.00	-3.6	487.7
1991-12-23	12.70	-4.7	490.2
1991-12-24	0.00	-3.6	490.2
1991-12-25	0.00	-3.8	490.2
1991-12-26	0.00	-6.1	490.2
1991-12-27	0.00	-5.2	490.2
1991-12-28	0.00	-4.4	490.2
1991-12-29	0.00	-4.1	487.7
1991-12-30	2.54	-6.8	487.7
1991-12-31	0.00	-5.7	487.7
1992-01-01	0.00	-7.4	487.7
1992-01-02	0.00	-7.2	487.7
1992-01-03	0.00	-5	487.7
1992-01-04	2.54	-7.7	487.7
1992-01-05	0.00	-4.6	487.7
1992-01-06	0.00	-5.1	485.1
1992-01-07	0.00	-3.6	487.7
1992-01-08	0.00	-8.8	487.7
1992-01-09	5.08	-12.8	487.7
1992-01-10	2.54	-5.3	487.7
1992-01-11	20.32	-1.8	492.8
1992-01-12	7.62	-5.3	513.1
1992-01-13	12.70	-8.3	520.7
1992-01-14	7.62	-7.5	533.4
1992-01-15	5.08	-9.1	543.6
1992-01-16	10.16	-5.2	546.1
1992-01-17	0.00	-5.9	561.3
1992-01-18	0.00	-10.2	563.9
1992-01-19	0.00	-9.2	563.9
1992-01-20	0.00	-5.9	563.9
1992-01-21	12.70	-7	563.9
1992-01-22	12.70	-8.2	574.0
1992-01-23	63.50	-7.9	589.3
1992-01-24	12.70	-2.8	655.3
1992-01-25	2.54	-1.8	668.0
1992-01-26	0.00	-2.5	668.0
1992-01-27	15.24	-4.3	668.0
1992-01-28	15.24	-1.1	685.8
1992-01-29	2.54	-0.4	701.0
1992-01-30	0.00	-0.9	701.0
1992-01-31	0.00	0	703.6
1992-02-01	0.00	1.9	703.6
1992-02-02	0.00	-0.7	703.6
1992-02-03	2.54	-3.9	706.1
1992-02-04	0.00	-6	706.1
1992-02-05	0.00	-3.6	708.7
1992-02-06	0.00	-5.4	708.7
1992-02-07	0.00	-5.6	708.7
1992-02-08	20.32	-3.8	708.7
1992-02-09	2.54	-2.9	731.5
1992-02-10	0.00	-2.8	734.1
1992-02-11	2.54	-3.3	734.1
1992-02-12	0.00	-2	734.1
1992-02-13	5.08	-2.2	734.1
1992-02-14	2.54	-1.8	741.7
1992-02-15	2.54	-2.3	746.8
1992-02-16	0.00	-3.5	746.8
1992-02-17	0.00	-4.7	746.8
1992-02-18	2.54	-9.5	746.8
1992-02-19	20.32	-9.5	749.3
1992-02-20	30.48	-1.3	774.7
1992-02-21	10.16	-0.2	805.2
1992-02-22	15.24	-0.7	815.3
1992-02-23	2.54	-1.1	830.6
1992-02-24	5.08	-4.1	833.1
1992-02-25	2.54	-2	838.2
1992-02-26	0.00	-1.8	840.7
1992-02-27	0.00	-1.5	840.7
1992-02-28	2.54	-1.1	840.7
1992-02-29	0.00	0.1	843.3
1992-03-01	2.54	0.6	843.3
1992-03-02	2.54	2.2	845.8
1992-03-03	0.00	1.1	850.9
1992-03-04	0.00	1.6	850.9
1992-03-05	2.54	0.3	853.4
1992-03-06	0.00	-0.6	853.4
1992-03-07	5.08	-0.6	853.4
1992-03-08	0.00	-0.4	858.5
1992-03-09	0.00	-4.3	858.5
1992-03-10	0.00	-4.6	861.1
1992-03-11	0.00	-2.2	861.1
1992-03-12	2.54	-0.9	861.1
1992-03-13	0.00	0.4	861.1
1992-03-14	0.00	1.8	861.1
1992-03-15	0.00	3.6	861.1
1992-03-16	5.08	3	861.1
1992-03-17	7.62	0.9	868.7
1992-03-18	5.08	-1.1	881.4
1992-03-19	0.00	-0.9	886.5
1992-03-20	2.54	-1.1	889.0
1992-03-21	0.00	-2.4	889.0
1992-03-22	2.54	-4.3	889.0
1992-03-23	0.00	-1.5	886.5
1992-03-24	0.00	-0.2	883.9
1992-03-25	0.00	0.3	881.4
1992-03-26	2.54	-0.1	881.4
1992-03-27	2.54	1.4	878.8
1992-03-28	0.00	0	889.0
1992-03-29	2.54	-3	889.0
1992-03-30	0.00	-0.5	889.0
1992-03-31	0.00	1.7	883.9
1992-04-01	0.00	2.7	881.4
1992-04-02	2.54	3.5	876.3
1992-04-03	0.00	5.6	866.1
1992-04-04	2.54	4.9	853.4
1992-04-05	7.62	-1.4	853.4
1992-04-06	20.32	-5.2	866.1
1992-04-07	2.54	-5.3	886.5
1992-04-08	2.54	-5.4	891.5
1992-04-09	25.40	-5.8	891.5
1992-04-10	5.08	-1.7	919.5
1992-04-11	2.54	-1.2	922.0
1992-04-12	0.00	-1	922.0
1992-04-13	2.54	1.4	922.0
1992-04-14	0.00	1.8	927.1
1992-04-15	2.54	1.9	922.0
1992-04-16	7.62	3.9	909.3
1992-04-17	27.94	5.4	909.3
1992-04-18	7.62	0.4	901.7
1992-04-19	0.00	0.2	914.4
1992-04-20	2.54	0.6	919.5
1992-04-21	20.32	2.6	914.4
1992-04-22	0.00	-0.2	924.6
1992-04-23	2.54	-0.8	922.0
1992-04-24	2.54	-1.4	922.0
1992-04-25	0.00	-0.5	919.5
1992-04-26	0.00	4.9	909.3
1992-04-27	0.00	8.2	883.9
1992-04-28	0.00	6	866.1
1992-04-29	2.54	4.3	866.1
1992-04-30	20.32	8.1	858.5
1992-05-01	0.00	2.3	889.0
1992-05-02	2.54	1.1	896.6
1992-05-03	0.00	3.7	878.8
1992-05-04	0.00	5.4	853.4
1992-05-05	0.00	6.9	838.2
1992-05-06	0.00	9	835.7
1992-05-07	0.00	9.4	823.0
1992-05-08	2.54	9.8	807.7
1992-05-09	7.62	7	787.4
1992-05-10	20.32	1.6	784.9
1992-05-11	0.00	0.9	802.6
1992-05-12	2.54	-0.2	779.8
1992-05-13	0.00	0.3	746.8
1992-05-14	0.00	4.6	703.6
1992-05-15	0.00	6.1	655.3
1992-05-16	0.00	6	640.1
1992-05-17	2.54	2.8	632.5
1992-05-18	0.00	7	622.3
1992-05-19	5.08	8.7	609.6
1992-05-20	2.54	8	586.7
1992-05-21	0.00	4.3	569.0
1992-05-22	2.54	3.4	543.6
1992-05-23	0.00	6.1	518.2
1992-05-24	0.00	9.3	475.0
1992-05-25	0.00	8.9	434.3
1992-05-26	2.54	9.4	388.6
1992-05-27	0.00	6	370.8
1992-05-28	2.54	6.6	327.7
1992-05-29	10.16	7.1	292.1
1992-05-30	2.54	6	254.0
1992-05-31	0.00	6	226.1
1992-06-01	0.00	7.9	185.4
1992-06-02	0.00	11.4	137.2
1992-06-03	0.00	11.2	96.5
1992-06-04	0.00	7.2	63.5
1992-06-05	2.54	5.6	35.6
1992-06-06	0.00	3.8	20.3
1992-06-07	0.00	6.7	5.1
1992-06-08	0.00	9.7	0.0
1992-06-09	2.54	12	0.0
1992-06-10	0.00	13.9	0.0
1992-06-11	7.62	13.9	0.0
1992-06-12	7.62	12.1	0.0
1992-06-13	12.70	13.5	0.0
1992-06-14	5.08	3.4	0.0
1992-06-15	2.54	3.6	0.0
1992-06-16	2.54	6	0.0
1992-06-17	0.00	6.7	0.0
1992-06-18	0.00	8.6	0.0
1992-06-19	0.00	10.2	0.0
1992-06-20	0.00	13.5	0.0
1992-06-21	0.00	14.5	0.0
1992-06-22	2.54	14.9	0.0
1992-06-23	0.00	16	0.0
1992-06-24	0.00	17.8	0.0
1992-06-25	0.00	17.3	0.0
1992-06-26	2.54	14	0.0
1992-06-27	2.54	14.3	0.0
1992-06-28	2.54	14.3	0.0
1992-06-29	15.24	13.5	0.0
1992-06-30	0.00	9.2	0.0
1992-07-01	7.62	5.5	0.0
1992-07-02	0.00	5.2	0.0
1992-07-03	0.00	6.6	0.0
1992-07-04	5.08	8.6	0.0
1992-07-05	5.08	10.2	0.0
1992-07-06	0.00	9.5	0.0
1992-07-07	2.54	7.2	0.0
1992-07-08	5.08	6.2	0.0
1992-07-09	2.54	5.9	0.0
1992-07-10	0.00	6.1	0.0
1992-07-11	2.54	7.8	0.0
1992-07-12	2.54	6.7	0.0
1992-07-13	0.00	9.5	0.0
1992-07-14	0.00	11.9	0.0
1992-07-15	0.00	10.7	0.0
1992-07-16	0.00	9.9	0.0
1992-07-17	0.00	10.8	0.0
1992-07-18	0.00	13.7	0.0
1992-07-19	0.00	15.9	0.0
1992-07-20	2.54	12.1	0.0
1992-07-21	0.00	10.2	0.0
1992-07-22	5.08	11.3	0.0
1992-07-23	0.00	12.6	0.0
1992-07-24	0.00	8.3	0.0
1992-07-25	0.00	6.5	0.0
1992-07-26	0.00	10.1	0.0
1992-07-27	0.00	12.4	0.0
1992-07-28	0.00	13.9	0.0
1992-07-29	0.00	13.2	0.0
1992-07-30	0.00	12.7	0.0
1992-07-31	0.00	14.2	0.0
1992-08-01	0.00	15.9	0.0
1992-08-02	0.00	17.1	0.0
1992-08-03	0.00	16.7	0.0
1992-08-04	0.00	13.7	0.0
1992-08-05	0.00	14.6	0.0
1992-08-06	0.00	13.1	0.0
1992-08-07	0.00	12	0.0
1992-08-08	0.00	12.7	0.0
1992-08-09	0.00	8.6	0.0
1992-08-10	0.00	9.2	0.0
1992-08-11	0.00	11.4	0.0
1992-08-12	0.00	13.7	0.0
1992-08-13	0.00	15.2	0.0
1992-08-14	0.00	16.7	0.0
1992-08-15	0.00	18	0.0
1992-08-16	0.00	15	0.0
1992-08-17	0.00	15	0.0
1992-08-18	0.00	16.5	0.0
1992-08-19	0.00	16.9	0.0
1992-08-20	0.00	16.1	0.0
1992-08-21	0.00	13.5	0.0
1992-08-22	17.78	12.3	0.0
1992-08-23	17.78	0.3	0.0
1992-08-24	0.00	-1.1	2.5
1992-08-25	0.00	-0.2	0.0
1992-08-26	2.54	1.8	0.0
1992-08-27	0.00	6.2	0.0
1992-08-28	0.00	9.8	0.0
1992-08-29	0.00	9.1	0.0
1992-08-30	0.00	4.9	0.0
1992-08-31	0.00	8	0.0
1992-09-01	0.00	9.3	0.0
1992-09-02	2.54	9.7	0.0
1992-09-03	0.00	10.9	0.0
1992-09-04	15.24	11.4	0.0
1992-09-05	2.54	6.3	0.0
1992-09-06	2.54	2.3	0.0
1992-09-07	2.54	-0.5	0.0
1992-09-08	25.40	3.5	0.0
1992-09-09	0.00	3.3	0.0
1992-09-10	2.54	3.7	0.0
1992-09-11	0.00	7.1	0.0
1992-09-12	27.94	10.5	0.0
1992-09-13	12.70	3.7	0.0
1992-09-14	5.08	-1.4	15.2
1992-09-15	12.70	0.2	7.6
1992-09-16	5.08	1.6	2.5
1992-09-17	2.54	5	2.5
1992-09-18	0.00	3.8	2.5
1992-09-19	2.54	3.4	2.5
1992-09-20	5.08	7.3	0.0
1992-09-21	0.00	6.6	0.0
1992-09-22	0.00	9.1	0.0
1992-09-23	0.00	9.8	0.0
1992-09-24	40.64	11.6	0.0
1992-09-25	27.94	2.2	17.8
1992-09-26	7.62	0.6	22.9
1992-09-27	0.00	3.3	12.7
1992-09-28	2.54	2	7.6
1992-09-29	0.00	5	2.5
1992-09-30	0.00	9.3	0.0
1992-10-01	0.00	12.4	0.0
1992-10-02	0.00	13.6	0.0
1992-10-03	0.00	13.2	0.0
1992-10-04	0.00	8.7	0.0
1992-10-05	0.00	4.1	0.0
1992-10-06	0.00	2.1	0.0
1992-10-07	2.54	-0.4	0.0
1992-10-08	2.54	-1.1	0.0
1992-10-09	2.54	3	0.0
1992-10-10	0.00	3.1	0.0
1992-10-11	0.00	2.9	0.0
1992-10-12	10.16	5.8	0.0
1992-10-13	15.24	7.9	5.1
1992-10-14	15.24	0.8	7.6
1992-10-15	2.54	-3.9	22.9
1992-10-16	7.62	-7.1	25.4
1992-10-17	5.08	-3	30.5
1992-10-18	2.54	-0.9	30.5
1992-10-19	0.00	1.3	30.5
1992-10-20	0.00	3.4	25.4
1992-10-21	0.00	4.3	22.9
1992-10-22	0.00	5.6	17.8
1992-10-23	0.00	3.5	12.7
1992-10-24	0.00	4.5	12.7
1992-10-25	0.00	5.4	7.6
1992-10-26	0.00	4.1	5.1
1992-10-27	0.00	3.6	2.5
1992-10-28	2.54	-1.2	7.6
1992-10-29	2.54	0.6	7.6
1992-10-30	7.62	1.3	7.6
1992-10-31	20.32	0.5	12.7
1992-11-01	7.62	-0.9	30.5
1992-11-02	5.08	-1.5	38.1
1992-11-03	0.00	-3.1	40.6
1992-11-04	15.24	-5.6	43.2
1992-11-05	2.54	-5.5	58.4
1992-11-06	5.08	-4.2	58.4
1992-11-07	50.80	-3.7	63.5
1992-11-08	15.24	-0.6	114.3
1992-11-09	7.62	-3.9	132.1
1992-11-10	2.54	-4.8	137.2
1992-11-11	17.78	-7.1	137.2
1992-11-12	5.08	-5.5	154.9
1992-11-13	5.08	-3.1	157.5
1992-11-14	0.00	-0.6	157.5
1992-11-15	0.00	-0.7	157.5
1992-11-16	2.54	-1.2	157.5
1992-11-17	0.00	-1.7	157.5
1992-11-18	7.62	-1.5	162.6
1992-11-19	7.62	-2.5	170.2
1992-11-20	5.08	-5.3	177.8
1992-11-21	15.24	-5.4	182.9
1992-11-22	12.70	-6.8	198.1
1992-11-23	0.00	-4.3	215.9
1992-11-24	0.00	-12.4	215.9
1992-11-25	2.54	-16.9	215.9
1992-11-26	5.08	-14.9	215.9
1992-11-27	5.08	-11.6	215.9
1992-11-28	2.54	-7.2	215.9
1992-11-29	0.00	-5.3	218.4
1992-11-30	15.24	-7.8	218.4
1992-12-01	2.54	-5.2	236.2
1992-12-02	0.00	-10.6	236.2
1992-12-03	0.00	-10.7	236.2
1992-12-04	0.00	-17.9	236.2
1992-12-05	0.00	-16.6	236.2
1992-12-06	2.54	-14.4	236.2
1992-12-07	5.08	-13.5	236.2
1992-12-08	5.08	-7	243.8
1992-12-09	2.54	-4.8	246.4
1992-12-10	10.16	-6.6	248.9
1992-12-11	0.00	-4.9	261.6
1992-12-12	5.08	-10.1	261.6
1992-12-13	0.00	-12.1	261.6
1992-12-14	17.78	-10.1	264.2
1992-12-15	12.70	-4.6	281.9
1992-12-16	0.00	-9.3	297.2
1992-12-17	5.08	-12.4	299.7
1992-12-18	10.16	-10.6	304.8
1992-12-19	12.70	-12.8	317.5
1992-12-20	15.24	-11.6	325.1
1992-12-21	22.86	-6.6	340.4
1992-12-22	30.48	-6.3	365.8
1992-12-23	12.70	-5	396.2
1992-12-24	2.54	-2.9	406.4
1992-12-25	5.08	-4.6	411.5
1992-12-26	2.54	-7.1	414.0
1992-12-27	5.08	-5.7	419.1
1992-12-28	2.54	-12.4	426.7
1992-12-29	7.62	-13.9	429.3
1992-12-30	7.62	-10.1	436.9
1992-12-31	2.54	-12.4	444.5
1993-01-01	10.16	-9.9	447.0
1993-01-02	0.00	-8.5	454.7
1993-01-03	12.70	-14.5	459.7
1993-01-04	7.62	-12.9	472.4
1993-01-05	0.00	-13.1	480.1
1993-01-06	2.54	-20.2	482.6
1993-01-07	0.00	-15.4	482.6
1993-01-08	0.00	-16.5	482.6
1993-01-09	0.00	-14.4	482.6
1993-01-10	2.54	-20.2	482.6
1993-01-11	0.00	-16.8	482.6
1993-01-12	0.00	-17.5	482.6
1993-01-13	5.08	-17.8	482.6
1993-01-14	2.54	-12.2	482.6
1993-01-15	7.62	-5.6	482.6
1993-01-16	0.00	-6.4	482.6
1993-01-17	0.00	-9.5	482.6
1993-01-18	0.00	-6.3	482.6
1993-01-19	5.08	-10.6	482.6
1993-01-20	7.62	-5.9	482.6
1993-01-21	2.54	-2.5	495.3
1993-01-22	10.16	-6.3	502.9
1993-01-23	5.08	-7.8	515.6
1993-01-24	25.40	-11.5	523.2
1993-01-25	25.40	-6.5	548.6
1993-01-26	12.70	-0.5	576.6
1993-01-27	2.54	-1.4	589.3
1993-01-28	0.00	-1.6	589.3
1993-01-29	5.08	-3.3	591.8
1993-01-30	0.00	-4.8	594.4
1993-01-31	0.00	-6.2	596.9
1993-02-01	0.00	-5.3	599.4
1993-02-02	0.00	-6.7	599.4
1993-02-03	0.00	-7.5	599.4
1993-02-04	0.00	-5.1	599.4
1993-02-05	0.00	-4.1	599.4
1993-02-06	0.00	-3.8	599.4
1993-02-07	0.00	-4.2	599.4
1993-02-08	0.00	-2.4	599.4
1993-02-09	2.54	-3.2	599.4
1993-02-10	5.08	-5.4	602.0
1993-02-11	2.54	-7.6	604.5
1993-02-12	30.48	-4.9	604.5
1993-02-13	5.08	-5.6	604.5
1993-02-14	0.00	-6	612.1
1993-02-15	0.00	-11.2	635.0
1993-02-16	0.00	-23.9	637.5
1993-02-17	0.00	-26.2	637.5
1993-02-18	0.00	-21.5	637.5
1993-02-19	2.54	-11.7	647.7
1993-02-20	5.08	-10.4	650.2
1993-02-21	2.54	-9.4	652.8
1993-02-22	10.16	-12.3	657.9
1993-02-23	0.00	-10.9	668.0
1993-02-24	0.00	-12.9	668.0
1993-02-25	0.00	-15.8	668.0
1993-02-26	0.00	-16.3	668.0
1993-02-27	2.54	-15.4	668.0
1993-02-28	2.54	-12.1	668.0
1993-03-01	5.08	-7.7	668.0
1993-03-02	2.54	-5.1	670.6
1993-03-03	0.00	-6.2	675.6
1993-03-04	5.08	-7.3	675.6
1993-03-05	10.16	-1.7	680.7
1993-03-06	5.08	-0.1	690.9
1993-03-07	2.54	1	696.0
1993-03-08	0.00	1.1	698.5
1993-03-09	0.00	-0.2	698.5
1993-03-10	0.00	-5.7	701.0
1993-03-11	0.00	-8.3	701.0
1993-03-12	0.00	-10.8	703.6
1993-03-13	0.00	-10.1	708.7
1993-03-14	22.86	-6.5	711.2
1993-03-15	0.00	-1.8	739.1
1993-03-16	5.08	-2.3	754.4
1993-03-17	2.54	-7.2	759.5
1993-03-18	2.54	-1.7	762.0
1993-03-19	7.62	0.2	764.5
1993-03-20	10.16	-2.3	772.2
1993-03-21	2.54	-2	782.3
1993-03-22	15.24	-0.8	784.9
1993-03-23	20.32	3.1	800.1
1993-03-24	10.16	4.4	820.4
1993-03-25	10.16	1.4	830.6
1993-03-26	2.54	1.5	840.7
1993-03-27	17.78	1.3	843.3
1993-03-28	0.00	0.3	835.7
1993-03-29	0.00	-0.9	835.7
1993-03-30	0.00	-0.3	838.2
1993-03-31	0.00	-0.6	838.2
1993-04-01	0.00	0	838.2
1993-04-02	0.00	3.4	840.7
1993-04-03	0.00	3.4	840.7
1993-04-04	10.16	1.3	835.7
1993-04-05	0.00	1.3	845.8
1993-04-06	0.00	-2.8	858.5
1993-04-07	7.62	-2.8	866.1
1993-04-08	2.54	-1.9	868.7
1993-04-09	7.62	2	881.4
1993-04-10	2.54	-0.8	881.4
1993-04-11	15.24	-1	881.4
1993-04-12	0.00	-2	881.4
1993-04-13	0.00	-3	881.4
1993-04-14	0.00	-2.3	883.9
1993-04-15	0.00	-1	876.3
1993-04-16	0.00	-1	876.3
1993-04-17	0.00	0.3	876.3
1993-04-18	33.02	1.1	876.3
1993-04-19	7.62	-1	919.5
1993-04-20	2.54	-1.5	929.6
1993-04-21	0.00	-0.1	932.2
1993-04-22	2.54	3.4	934.7
1993-04-23	5.08	2.1	927.1
1993-04-24	2.54	-0.2	932.2
1993-04-25	7.62	-0.4	924.6
1993-04-26	10.16	0.5	929.6
1993-04-27	7.62	0	952.5
1993-04-28	2.54	-0.6	957.6
1993-04-29	20.32	0.8	957.6
1993-04-30	38.10	2.1	965.2
1993-05-01	2.54	0.9	975.4
1993-05-02	0.00	2.8	975.4
1993-05-03	15.24	2	975.4
1993-05-04	15.24	3.1	965.2
1993-05-05	0.00	1.9	955.0
1993-05-06	5.08	4.7	947.4
1993-05-07	0.00	2.9	929.6
1993-05-08	0.00	-1.1	924.6
1993-05-09	0.00	-0.5	932.2
1993-05-10	0.00	2.8	932.2
1993-05-11	0.00	9.4	894.1
1993-05-12	0.00	11.7	868.7
1993-05-13	0.00	11.4	868.7
1993-05-14	0.00	10.7	881.4
1993-05-15	0.00	10	881.4
1993-05-16	0.00	8.1	861.1
1993-05-17	0.00	8.3	830.6
1993-05-18	0.00	8.1	792.5
1993-05-19	0.00	9.6	756.9
1993-05-20	7.62	10.4	716.3
1993-05-21	7.62	8	703.6
1993-05-22	5.08	4.8	670.6
1993-05-23	5.08	2.8	652.8
1993-05-24	0.00	1.3	640.1
1993-05-25	33.02	4.7	609.6
1993-05-26	0.00	8.4	566.4
1993-05-27	10.16	5.4	543.6
1993-05-28	7.62	8.3	508.0
1993-05-29	0.00	7.8	393.7
1993-05-30	5.08	5.3	381.0
1993-05-31	27.94	7.8	368.3
1993-06-01	2.54	10.3	355.6
1993-06-02	0.00	5.4	327.7
1993-06-03	0.00	5.2	302.3
1993-06-04	2.54	5.4	264.2
1993-06-05	0.00	7.2	228.6
1993-06-06	2.54	6.6	200.7
1993-06-07	12.70	6.7	180.3
1993-06-08	2.54	4.5	165.1
1993-06-09	0.00	4.3	142.2
1993-06-10	0.00	5.7	111.8
1993-06-11	12.70	6.4	88.9
1993-06-12	0.00	2.8	78.7
1993-06-13	12.70	0.1	71.1
1993-06-14	5.08	5.4	61.0
1993-06-15	5.08	10.2	48.3
1993-06-16	0.00	7.5	22.9
1993-06-17	0.00	6.2	10.2
1993-06-18	0.00	7.4	0.0
1993-06-19	0.00	11.4	0.0
1993-06-20	0.00	14.3	0.0
1993-06-21	5.08	16.6	0.0
1993-06-22	5.08	13	2.5
1993-06-23	7.62	1.7	10.2
1993-06-24	0.00	-0.2	58.4
1993-06-25	0.00	2.1	48.3
1993-06-26	5.08	8	20.3
1993-06-27	0.00	12.2	5.1
1993-06-28	5.08	11	0.0
1993-06-29	0.00	6.5	0.0
1993-06-30	0.00	2.2	0.0
1993-07-01	0.00	5.9	0.0
1993-07-02	7.62	6.7	0.0
1993-07-03	20.32	5	0.0
1993-07-04	0.00	5.3	0.0
1993-07-05	7.62	7	0.0
1993-07-06	0.00	6.1	0.0
1993-07-07	15.24	6.2	0.0
1993-07-08	5.08	4.4	0.0
1993-07-09	12.70	8	0.0
1993-07-10	15.24	6.7	0.0
1993-07-11	15.24	6.1	0.0
1993-07-12	12.70	9.4	0.0
1993-07-13	60.96	5.2	0.0
1993-07-14	10.16	9.5	0.0
1993-07-15	10.16	4.8	0.0
1993-07-16	7.62	5.8	0.0
1993-07-17	22.86	4.7	0.0
1993-07-18	5.08	6	0.0
1993-07-19	0.00	5.7	0.0
1993-07-20	12.70	9.9	0.0
1993-07-21	0.00	7.3	0.0
1993-07-22	0.00	5.8	0.0
1993-07-23	2.54	7.8	0.0
1993-07-24	7.62	8.9	0.0
1993-07-25	2.54	8.1	0.0
1993-07-26	0.00	6.6	0.0
1993-07-27	2.54	6.7	0.0
1993-07-28	0.00	10.7	0.0
1993-07-29	2.54	15.4	0.0
1993-07-30	0.00	16.5	0.0
1993-07-31	0.00	11.8	0.0
1993-08-01	0.00	8.4	0.0
1993-08-02	0.00	10.6	0.0
1993-08-03	0.00	11.5	0.0
1993-08-04	0.00	11.1	0.0
1993-08-05	0.00	12.3	0.0
1993-08-06	0.00	12.2	0.0
1993-08-07	5.08	11.1	0.0
1993-08-08	0.00	12.9	0.0
1993-08-09	0.00	11.8	0.0
1993-08-10	0.00	14.6	0.0
1993-08-11	0.00	13.3	0.0
1993-08-12	0.00	11.8	0.0
1993-08-13	0.00	12.1	0.0
1993-08-14	0.00	11	0.0
1993-08-15	5.08	9.6	0.0
1993-08-16	0.00	10	0.0
1993-08-17	0.00	8.4	0.0
1993-08-18	0.00	6.8	0.0
1993-08-19	0.00	8.9	0.0
1993-08-20	0.00	13.3	0.0
1993-08-21	0.00	14.6	0.0
1993-08-22	0.00	8.9	0.0
1993-08-23	5.08	9.6	0.0
1993-08-24	0.00	9.9	0.0
1993-08-25	0.00	5	0.0
1993-08-26	0.00	3.3	0.0
1993-08-27	2.54	5	0.0
1993-08-28	10.16	7.3	0.0
1993-08-29	5.08	4.5	0.0
1993-08-30	0.00	2.2	0.0
1993-08-31	0.00	5	0.0
1993-09-01	2.54	6.4	0.0
1993-09-02	0.00	6.4	0.0
1993-09-03	0.00	7.4	0.0
1993-09-04	2.54	10.2	0.0
1993-09-05	5.08	10.9	0.0
1993-09-06	0.00	7.8	0.0
1993-09-07	0.00	7.9	0.0
1993-09-08	0.00	8.4	0.0
1993-09-09	0.00	10.9	0.0
